"id","member_id","funded_amnt","term_m","int_rate","installment","emp_length","annual_inc","dti","revol_util"
"379256",377917,5000,36,0.16,175.79,0,47998,3.73,0.429
"379260",405432,2000,36,0.1316,67.55,15,26500,14.54,0
"379290",405504,10000,36,0.1347,339.23,15,65000,8.51,0.779
"379338",405609,20000,36,0.1221,666.3,4,70834,15.69,0.003
"379346",405631,8500,36,0.1505,294.88,0,20000,12,0.792
"379357",405657,9000,36,0.1505,312.23,7,54000,23.8,0.894
"379373",405689,5500,36,0.1347,186.58,1,33996,15.64,0.838
"379381",405706,15000,36,0.1537,522.7,1,120000,12.72,0.369
"379424",405807,9500,36,0.0932,303.5,15,105000,13.93,0.14
"379436",405836,12000,36,0.1221,399.78,1,61776,20.59,0.566
"379463",405904,1000,36,0.0932,31.95,15,66996,21.19,0.512
"379465",405903,14000,36,0.1442,481.36,2,53400,17,0.701
"379485",405953,5275,36,0.1253,176.54,0,50000,18.62,0.642
"379491",405958,2200,36,0.0963,70.61,9,9732,18.62,0.469
"379549",406109,6000,36,0.0768,187.15,15,60500,11.58,0.052
"379559",406133,6000,36,0.0768,187.15,15,109000,14.12,0.309
"379568",406150,11500,36,0.1221,383.13,4,73000,1.05,0.002
"379570",406151,17500,36,0.1284,588.32,4,50000,14.21,0.807
"379579",406169,5000,36,0.1442,171.92,7,30000,11.16,0.568
"379586",406190,20000,36,0.1695,712.54,3,115000,15.74,0.897
"379589",406197,11100,36,0.1221,369.8,2,32244,23.71,0.581
"379597",406211,6400,36,0.16,225.01,1,30000,5.76,0.017
"379603",406218,15000,36,0.0963,481.42,8,117000,4.24,0.106
"379613",406236,7200,36,0.0963,231.08,15,76668,11.14,0.48
"379639",406276,3500,36,0.0932,111.82,1,53000,15.42,0.274
"379642",406270,12000,36,0.1758,431.31,2,65000,8.62,0.571
"379665",406329,10000,36,0.1411,342.29,1,60000,18.92,0.901
"379670",406345,15000,36,0.1284,504.27,15,45000,6.59,0.308
"379679",406356,10000,36,0.1221,333.15,6,50004,3,0.196
"379717",406435,16000,36,0.1632,565.02,7,60000,21.46,0.825
"379740",406490,5500,36,0.1474,189.96,4,30000,16.04,0.8
"379776",406536,4700,36,0.0963,150.85,0,86000,18.54,0.553
"379778",406571,7500,36,0.1284,252.14,7,55000,8.92,0.177
"379811",406623,15000,36,0.1663,532.05,2,77544,20.15,0.984
"379840",406660,10000,36,0.1379,340.76,4,32000,20.29,0.636
"379857",406690,12000,36,0.1221,399.78,15,45000,14.27,0.737
"379881",406737,6000,36,0.0963,192.57,3,56700,16.78,0.249
"379896",406769,10775,36,0.1537,375.47,1,20796,5.02,0.439
"379902",406782,5000,36,0.1253,167.34,4,76500,23.29,0.895
"379903",406779,20000,36,0.1316,675.41,3,115000,9.52,0.344
"379948",406870,8000,36,0.1442,275.07,6,35570,24.63,0.622
"379962",406566,1950,36,0.0737,60.54,4,38000,14.49,0.051
"379963",406907,6000,36,0.0932,191.69,15,58000,3.41,0.584
"379995",406961,5000,36,0.0768,155.96,1,113000,1.07,0.171
"380014",406983,5000,36,0.1379,170.38,1,85000,0.42,0.064
"380046",407052,9000,36,0.08,282.03,9,51840,8.4,0.123
"380058",404325,20000,36,0.1284,672.36,3,70000,16.87,0.041
"380075",401344,1500,36,0.1284,50.43,1,90000,17.32,0.794
"380076",407115,2400,36,0.1253,80.32,6,21996,23.73,0.384
"380104",407170,7000,36,0.1189,232.15,15,54072,17.95,0.281
"380158",407280,5000,36,0.1347,169.62,1,65004,18.92,0
"380184",407329,9100,36,0.1347,308.7,15,62004,7.61,0.309
"380192",407342,5300,36,0.1442,182.23,5,50004,15.24,0.572
"380222",407407,6000,36,0.1221,199.89,4,21000,11.77,0.246
"380233",407426,7000,36,0.1316,236.4,3,90000,5.83,0.364
"380243",407450,6000,36,0.0963,192.57,3,79000,9.92,0.044
"380274",396900,6000,36,0.0963,192.57,1,78000,7.29,0.338
"380278",390370,5000,36,0.1843,181.85,0,20000,10.32,0.971
"380295",407563,10000,36,0.1284,336.18,0,28000,10.89,0.567
"380297",330893,7700,36,0.0963,247.13,0,80000,24.5,0.755
"380303",407585,5750,36,0.1379,195.94,3,52000,18.58,0.922
"380313",407596,16800,36,0.1347,569.9,4,75000,13.63,0.819
"380363",407713,10000,36,0.1284,336.18,4,40000,19.44,0.575
"380430",407856,4000,36,0.1379,136.31,2,40000,13.68,0.794
"380479",407953,7675,36,0.16,269.84,1,36000,16.37,0.718
"380509",408028,7200,36,0.1505,249.78,4,75000,8,0.876
"380513",408032,7000,36,0.0932,223.63,15,150000,7.5,0.045
"380527",408064,20000,36,0.1411,684.58,1,60000,22.24,0.762
"380553",408107,7200,36,0.1379,245.35,2,39480,18.57,0.56
"380572",402366,12000,36,0.0963,385.14,4,43000,22.02,0.266
"380617",408226,8000,36,0.0963,256.76,6,125000,10.53,0.495
"380629",408077,5000,36,0.0932,159.74,0,32000,1.13,0.082
"380631",408252,5000,36,0.0932,159.74,2,58979.28,10.46,0.006
"380656",408316,2475,36,0.1505,85.87,15,72000,19.87,0.341
"380679",408369,14400,36,0.0963,462.16,15,63996,16.78,0.149
"380683",408375,5000,36,0.1632,176.57,15,144000,4.35,0.523
"380713",408422,13000,60,0.1595,315.79,15,25000,5.89,0.299
"380731",408440,25000,36,0.1537,871.16,1,89900,22.59,0.777
"380775",408559,8000,36,0.1568,280.02,3,55074,22.18,0.933
"380789",408590,6950,36,0.1442,238.96,0,25000,18,0.446
"380807",407021,20000,36,0.1316,675.41,7,76000,16.56,0.652
"380808",408626,5000,36,0.1253,167.34,15,66252,16.55,0.936
"380878",408770,12300,36,0.1347,417.25,3,32004,22.08,0.291
"380920",408828,1800,36,0.1411,61.62,5,45000,15.68,0.928
"380963",408908,12000,36,0.1316,405.25,15,78996,17.96,0.095
"380974",408931,16000,36,0.1379,545.21,0,80000,10.95,0.645
"380998",408734,1000,36,0.0768,31.2,0,85000,2.82,0.207
"381015",409009,11000,36,0.1474,379.91,0,51996,10.87,0.846
"381025",409016,20000,36,0.183,726.07,7,130606,22.1,0.675
"381068",409101,3000,36,0.1253,100.4,2,30000,17.8,0.448
"381084",409136,3200,36,0.1221,106.61,7,20000,5.04,0.222
"381100",409163,20000,36,0.1253,669.33,1,53500,10.56,0.884
"381104",409174,1800,36,0.0737,55.89,0,29280,7.25,0.149
"381122",409243,20000,36,0.1474,690.74,4,72000,10.43,0.688
"381158",405517,4000,36,0.1442,137.54,2,17000,8.26,0.552
"381180",408741,12000,36,0.1695,427.53,15,90000,16.53,0.873
"381198",409392,10000,36,0.1221,333.15,15,67000,11.77,0.04
"381219",409439,7350,36,0.1422,251.99,4,34800,14.28,0.804
"381235",409475,10000,36,0.1379,340.76,9,70872,24.91,0.324
"381258",409508,6000,36,0.0932,191.69,0,65000,9.73,0.027
"381261",406417,20000,36,0.1505,693.83,6,82042,16.54,0.913
"381265",409529,8000,36,0.1821,290.07,2,38376,10.76,0.996
"381284",409560,14000,36,0.1442,481.36,15,69996,21.21,0.92
"381301",409339,7200,36,0.1853,262.21,1,83000,4.41,0.993
"381306",409569,12000,36,0.1253,401.6,7,53000,20.15,0.544
"381334",408184,8000,36,0.1284,268.95,5,81600,4.97,0.01
"381335",409621,12000,36,0.1221,399.78,1,61000,17.7,0.219
"381353",409701,6000,36,0.1253,200.8,1,33996,24.71,0.582
"381426",409840,3000,36,0.1379,102.23,8,90000,17.63,0.906
"381435",409871,14000,36,0.1221,466.41,2,140000,0.32,0.115
"381466",409955,15000,36,0.1442,515.74,0,45996,11.48,0.531
"381474",409975,12000,36,0.1379,408.91,2,37008,13.46,0.941
"381482",409993,11000,36,0.1379,374.84,1,69996,14.8,0.478
"381518",410066,4000,36,0.1632,141.26,0,39000,9.72,0.962
"381527",410083,12000,36,0.1221,399.78,3,47000,19.38,0.342
"381528",410086,8000,36,0.1347,271.39,1,45000,21.68,0.822
"381545",410126,7000,36,0.08,219.36,15,68508,8.22,0.172
"381578",410191,17400,36,0.1347,590.26,2,107000,13.38,0.579
"381581",410198,5400,36,0.0768,168.43,15,34515.87,10.53,0.073
"381607",410259,5000,36,0.1537,174.24,5,35000,11.67,0.872
"381618",410232,8725,36,0.0932,278.74,15,52000,16.59,0.411
"381680",409737,25000,36,0.1411,855.73,4,260735,7.82,0.332
"381693",410428,1200,36,0.1411,41.08,2,10000,8.28,0.063
"381694",404350,6000,36,0.1148,197.82,1,56000,11.16,0.601
"381703",410445,12000,36,0.0963,385.14,3,60000,4.32,0.061
"381727",410501,5250,36,0.0963,168.5,3,65004,20.16,0.603
"381731",410511,3650,36,0.0963,117.15,2,110000,15.75,0.676
"381737",410528,3000,36,0.1316,101.32,6,42000,17.86,0.6
"381738",410508,16000,36,0.1284,537.89,0,1e+05,19.26,0.417
"381739",410536,22400,36,0.1411,766.73,6,84996,7.78,0.606
"381760",410576,12000,36,0.1379,408.91,15,55008,20.4,0.417
"381794",408909,6950,36,0.0932,222.03,15,30000,23.24,0.474
"381795",410165,15000,36,0.16,527.36,15,50000,6.19,0.758
"381812",410666,5000,36,0.0932,159.74,3,45000,20.35,0.513
"381861",410757,5000,36,0.1284,168.09,15,60000,13,0.52
"381874",410493,18000,36,0.1663,638.46,0,62200,22.98,0.727
"381877",410688,5000,36,0.1442,171.92,0,24000,13.5,0.422
"381882",410785,3500,36,0.1221,116.61,9,51996,15.07,0.255
"381889",410797,3000,36,0.0963,96.29,4,83000,18.88,0.171
"381902",410827,1000,36,0.0932,31.95,0,36000,20.37,0.58
"381987",410921,12000,36,0.1316,405.25,5,58000,14.07,0.378
"381989",410927,3000,36,0.1411,102.69,8,75000,21.01,0.578
"382001",410950,8000,36,0.1221,266.52,4,20000,0,0.185
"382029",411021,16000,36,0.1189,530.63,2,75000,3.06,0.053
"382043",411045,20000,36,0.1505,693.83,4,65400,9.76,0
"382065",411073,3550,36,0.0768,110.73,15,20245,8.83,0.057
"382077",411104,15000,36,0.1284,504.27,0,70000,0.26,0.007
"382081",411110,9000,36,0.0963,288.85,4,65000,22.45,0.734
"382085",411117,15000,36,0.1442,515.74,9,72000,12.25,0.922
"382086",411122,4000,36,0.1284,134.48,6,18000,9.73,0.013
"382096",411142,9600,36,0.0988,309.22,1,33996,2.15,0.089
"382113",411172,11200,36,0.0932,357.81,0,66000,5.8,0.555
"382129",411188,3000,36,0.1189,99.5,2,30000,18.28,0.347
"382138",411218,8000,36,0.1505,277.53,15,27048,6.26,0.917
"382195",411402,10000,36,0.1379,340.76,2,65000,18.2,0.372
"382211",411430,7500,36,0.1537,261.35,0,35004,24.61,0.383
"382245",411497,9000,36,0.1284,302.57,2,77496,18.83,0.232
"382259",411516,6500,36,0.0963,208.62,0,31992,3.75,0.138
"382276",411548,16000,36,0.1221,533.04,0,84000,17.8,0.202
"382314",411615,5200,36,0.1253,174.03,3,50500,9.17,0.152
"382322",411638,5000,36,0.1379,170.38,0,50004,24.07,0.566
"382331",411648,2250,36,0.0737,69.86,7,86399,6.83,0.298
"382368",411710,7500,36,0.1347,254.42,0,64956,6.76,0.837
"382380",406800,18000,36,0.1663,638.46,2,49400,10.91,0.21
"382400",411825,5750,36,0.1474,198.59,1,16000,12.6,0.329
"382406",411839,1500,36,0.1284,50.43,4,61200,17.65,0.559
"382413",411845,6000,36,0.1442,206.3,0,61200,14.75,0.585
"382421",411867,12000,36,0.1411,410.75,15,90000,13.73,0.429
"382432",411900,12000,36,0.1568,420.02,4,80000,14.21,0.932
"382452",409382,1400,36,0.1253,46.86,7,66500,14.29,0.581
"382458",409599,9000,36,0.1284,302.57,0,60000,19.22,0.57
"382466",411952,15000,36,0.1316,506.56,1,40000,13.14,0.333
"382509",412039,3000,36,0.0932,95.85,1,67500,6.9,0.528
"382516",412052,20000,36,0.1568,700.04,2,50000,15.1,0.5
"382535",412096,10000,36,0.1411,342.29,0,72500,24.7,0.796
"382545",412107,16000,36,0.1253,535.46,0,46500,21.7,0.355
"382547",412108,6000,36,0.0932,191.69,1,48500,4.08,0.259
"382609",412244,6700,36,0.1347,227.29,2,72204,14.21,0.744
"382649",412320,3000,36,0.1284,100.86,0,99996,18.58,0.6
"382651",412298,9325,36,0.1253,312.08,8,85000,18.58,0.492
"382672",412366,20000,36,0.1284,672.36,4,45000,19.12,0.489
"382680",412374,1500,36,0.08,47.01,2,24840,14.73,0.123
"382687",412395,6000,36,0.1316,202.63,1,36000,23.77,0.396
"382739",412504,8000,36,0.1316,270.17,1,32000,11.44,0.581
"382766",412569,3400,36,0.1316,114.82,4,31776,9.67,0.489
"382825",412700,10500,36,0.1632,370.8,5,46000,9.97,0.537
"382835",412725,7000,36,0.1347,237.46,15,92000,4.73,0.084
"382865",412805,7200,36,0.1379,245.35,15,31944,22.13,0.643
"382913",243788,3200,36,0.08,100.28,0,75000,5.79,0.11
"382919",412923,10000,36,0.1411,342.29,1,45000,7.95,0.476
"382965",413026,2000,36,0.1505,69.39,15,50000,22.99,0.645
"382975",413043,12000,36,0.0963,385.14,0,204000,9.14,0.291
"383004",397717,8000,36,0.1316,270.17,0,50000,19.51,0.509
"383155",413262,6000,36,0.08,188.02,3,60000,1.06,0.164
"383163",410594,2600,36,0.1474,89.8,1,30996,5.3,0.642
"383164",413300,9925,36,0.0963,318.54,9,48000,24.52,0.695
"383183",413337,6000,36,0.1474,207.23,15,36000,14,0.941
"383228",413399,10000,36,0.1347,339.23,4,54996,5.59,0.241
"383266",413462,6400,36,0.08,200.56,7,50000,11.4,0.011
"383307",413524,5000,36,0.1474,172.69,3,50000,6.79,0.79
"383364",413619,14000,36,0.1316,472.79,15,93000,19.24,0.656
"383398",413673,18225,36,0.0963,584.92,6,35004,22.76,0.092
"383526",413836,4000,36,0.0932,127.79,1,52800,0.59,0.079
"383557",413911,4800,36,0.1221,159.92,15,64000,16.72,0.564
"383639",414028,8800,36,0.1442,302.57,15,46296,5.94,0.802
"383701",414154,7000,36,0.1474,241.76,15,35482.2,17.28,0.569
"383733",414214,10000,36,0.1189,331.64,15,85000,11.86,0.672
"383745",414226,20000,36,0.1347,678.46,3,160000,5.02,0.059
"383761",414260,7000,36,0.0932,223.63,8,72000,18.5,0.51
"383762",414262,6700,36,0.1183,222,9,75744,12.74,0.721
"383777",414293,7000,36,0.1189,232.15,1,108000,7.04,0.11
"383816",414366,2200,36,0.0932,70.29,8,17004,24.63,0.304
"383826",414386,6000,36,0.1284,201.71,2,42996,11.95,0.404
"383869",414464,8400,36,0.0932,268.36,4,189996,1.05,0.091
"383913",414543,16000,36,0.1442,550.13,15,70000,20.54,0.701
"383914",414546,14000,36,0.0963,449.32,0,132000,14.59,0.01
"383918",414547,6500,36,0.08,203.69,0,50000,3.24,0.025
"383924",414565,10000,36,0.1379,340.76,2,50004,16.58,0.229
"383926",414569,20000,36,0.1474,690.74,15,114000,15.27,0.934
"383934",414593,13750,36,0.1379,468.54,2,33000,20.36,0.667
"383945",414616,5000,36,0.1316,168.86,6,150000,10.98,0.724
"383956",414634,6000,36,0.1474,207.23,15,100824,4.96,0.479
"383960",414639,18000,36,0.1442,618.89,3,70000,7.89,0.959
"383978",414324,19000,36,0.1284,638.75,2,65000,16.25,0.563
"383996",414688,4000,36,0.0768,124.77,0,32000,5.7,0.142
"384020",414722,12000,36,0.1253,401.6,0,39000,13.75,0.572
"384060",414800,18000,36,0.1726,644.12,0,101300,14.42,0.163
"384068",414807,4500,36,0.1505,156.12,1,33000,11.78,0.493
"384083",406515,8000,36,0.1316,270.17,5,55000,20.07,0.775
"384109",414887,12000,36,0.1379,408.91,5,49008,11.7,0.844
"384114",408328,20000,36,0.1347,678.46,6,184000,7.28,0.685
"384126",414911,6000,36,0.1221,199.89,1,35000,15.22,0.273
"384139",414952,15000,36,0.1442,515.74,9,90000,8.21,0.488
"384141",414948,2500,36,0.0737,77.62,7,112995,0.39,0.106
"384150",414968,16000,36,0.1632,565.02,1,67000,10.39,0.704
"384157",414973,5000,36,0.074,155.3,15,85800,7.92,0.055
"384181",415023,9000,36,0.1411,308.06,6,52000,24.92,0.869
"384200",415059,8000,36,0.1284,268.95,1,42000,14.2,0.546
"384201",415062,12000,36,0.1347,407.08,2,50004,13.7,0.52
"384227",415121,20000,36,0.1379,681.51,5,72000,20.1,0.452
"384254",415218,9000,36,0.1347,305.31,15,35100,21.91,0.061
"384276",415265,3500,36,0.0932,111.82,9,87000,13.5,0.537
"384283",415281,11000,36,0.1568,385.02,0,50004,13.94,0.487
"384336",415366,10000,36,0.0963,320.95,1,30000,15.88,0.336
"384343",415375,6000,36,0.08,188.02,8,92004,5.07,0.394
"384355",415392,12000,36,0.1474,414.45,15,54000,4.62,0.485
"384414",415486,9000,36,0.1253,301.2,1,40000,0.9,0.028
"384456",415535,5500,36,0.0768,171.55,4,70000,10.32,0.179
"384488",415610,5000,36,0.1537,174.24,0,37440,22.92,0.473
"384576",415777,10000,36,0.0963,320.95,9,60000,9.44,0.615
"384605",415832,6000,36,0.1347,203.54,5,40000,4.62,0.583
"384617",415856,12000,36,0.1726,429.41,15,70802,2.71,0.334
"384618",415848,1500,36,0.1474,51.81,1,39500,20.35,0.448
"384637",415887,1000,36,0.08,31.34,4,68000,9.21,0.169
"384659",415916,8000,36,0.1379,272.61,8,60000,10.54,0.331
"384696",415970,3600,36,0.0768,112.29,3,30500,10.54,0.114
"384699",415979,5500,36,0.1253,184.07,3,27996,22.72,0.378
"384722",416021,24000,36,0.1632,847.53,2,79996,14.93,0.786
"384822",416194,15000,36,0.1347,508.84,6,53500,14.06,0.303
"384831",416210,14400,36,0.1347,488.49,0,62000,10.35,0.6
"384913",408929,1925,36,0.1284,64.72,0,15000,10.48,0.037
"384934",416367,5500,36,0.08,172.35,3,57000,18.76,0.63
"384946",416383,6000,36,0.1284,201.71,2,42000,15.29,0.315
"384947",416390,15000,36,0.1505,520.37,1,42000,15.43,0.515
"384951",416398,9100,36,0.1095,297.7,1,81204,0.15,0.089
"384952",416399,10000,36,0.1411,342.29,7,67000,6.86,0.773
"384963",416412,8000,36,0.1095,261.71,15,39996,22.98,0.485
"385004",416487,9600,36,0.1474,331.56,4,55004,20.88,0.931
"385010",416492,1400,36,0.1537,48.79,1,36000,5.07,NA
"385028",416522,5500,36,0.1474,189.96,8,26784,21.33,0.593
"385081",416582,15250,36,0.1505,529.05,6,45500,11.76,0.432
"385099",416612,8700,36,0.1347,295.13,15,70236,20.43,0.926
"385106",385847,6500,36,0.1411,222.49,2,73000,11.59,NA
"385119",416609,11750,36,0.1347,398.6,3,98000,16.4,0.712
"385199",416703,2000,36,0.0737,62.1,0,65000,2.38,0.101
"385229",416786,7000,36,0.0963,224.66,0,24000,7.85,0.22
"385259",416828,3000,36,0.08,94.01,1,43500,5.49,0.392
"385287",416850,8000,36,0.0963,256.76,9,42000,9.03,0.481
"385291",415230,6500,36,0.08,203.69,0,92000,6.59,0.039
"385375",416991,1200,36,0.1221,39.98,2,31200,4.54,0.273
"385412",417063,10000,36,0.0963,320.95,6,102000,2.47,0.218
"385417",417068,6000,36,0.0932,191.69,15,45000,1.33,0.269
"385442",417109,6850,36,0.1347,232.37,2,1e+05,11.62,0.511
"385483",417173,5400,36,0.1284,181.54,3,29996,1.72,0.036
"385520",417233,9250,36,0.1379,315.2,3,49500,15.85,0.742
"385543",417264,6400,36,0.1316,216.13,2,56000,12.45,0.622
"385561",361892,6000,36,0.0932,191.69,2,41000,10.77,0.178
"385577",417323,8000,36,0.1379,272.61,5,75000,12.78,0.619
"385619",417380,16000,36,0.1221,533.04,5,86000,10.74,0.473
"385661",412118,11100,36,0.0963,356.25,1,25000,17.71,0.257
"385670",417447,9250,36,0.1253,309.57,0,13000,0.92,0.479
"385685",417463,18000,36,0.16,632.84,15,70000,8.66,0.811
"385688",417382,10000,36,0.1379,340.76,8,40000,21.66,0.482
"385691",417478,3500,36,0.16,123.06,1,35000,23.45,0.895
"385769",417603,5075,36,0.1148,167.32,0,20000,19.68,0.455
"385783",417627,3500,36,0.1189,116.08,2,30000,11.68,0.458
"385786",417643,11000,36,0.1505,381.61,0,35000,7.78,0.776
"385796",417660,16800,36,0.0737,521.57,0,78000,1.15,0.023
"385809",417681,20500,36,0.1316,692.29,2,70000,20.06,0.6
"385832",417736,8000,36,0.1379,272.61,4,21000,11.43,0.463
"385834",417737,8000,36,0.1474,276.3,8,101000,6.42,0.478
"385849",413750,12000,36,0.1253,401.6,6,88000,11.15,0.779
"385860",417778,10000,36,0.1189,331.64,1,45000,21.95,0.321
"385916",417867,15000,36,0.1695,534.41,2,47000,0.38,0.82
"385924",417884,17000,36,0.0963,545.61,7,89004,14.71,0.211
"385925",417885,11000,36,0.1347,373.15,1,24000,13.65,0.422
"385947",417899,4000,36,0.08,125.35,0,48000,2.77,0.023
"385950",417915,5000,36,0.0963,160.48,4,45204,11.12,0.126
"385969",417942,8500,36,0.08,266.36,4,83000,6.75,0.065
"386055",418106,5000,36,0.1316,168.86,2,142000,23.26,0.834
"386071",390208,10000,36,0.1607,351.94,15,61000,17.51,0.654
"386083",418158,9250,36,0.1316,312.38,3,52000,21.9,0.867
"386100",418187,8500,36,0.0737,263.89,1,28800,19.83,0.272
"386120",418216,1000,36,0.0768,31.2,0,91000,9.77,0.455
"386126",418227,12000,36,0.16,421.89,5,36000,0.33,0.348
"386131",418228,11000,36,0.0932,351.42,3,65867.36,19.15,0.143
"386136",418247,10000,36,0.1411,342.29,0,85000,3.92,0.221
"386148",418165,10000,36,0.1221,333.15,1,56500,19.2,0.138
"386188",418319,9500,36,0.1635,335.63,4,64000,9.51,0.388
"386209",370061,10000,36,0.1316,337.71,2,33500,17.37,0.006
"386255",418432,3600,36,0.1221,119.94,0,30000,0.6,0.018
"386288",418484,4800,36,0.1537,167.27,3,15996,9.98,0.612
"386310",418511,7200,36,0.0768,224.58,0,85000,16.72,0.383
"386315",418519,14100,36,0.08,441.84,2,63000,10.82,0.32
"386400",418652,10000,36,0.1347,339.23,0,75000,8.54,0.263
"386404",418662,18000,36,0.1284,605.13,2,55000,7.29,0.228
"386423",418681,10000,36,0.1189,331.64,15,54480,21.54,0.404
"386450",418726,2400,36,0.1316,81.05,5,77700,19.1,0.231
"386455",418737,17000,36,0.1316,574.1,2,51996,16.87,0.61
"386469",418758,10000,36,0.1379,340.76,5,47000,23.69,0.778
"386495",418787,4000,36,0.1347,135.7,5,20000,15.06,0.194
"386541",418858,10400,36,0.0737,322.88,5,48000,12.07,0.379
"386544",418859,10000,36,0.08,313.37,1,111150,0.49,0.063
"386563",418833,12000,36,0.0963,385.14,5,60000,6.76,0.033
"386587",418979,10000,36,0.1253,334.67,1,37800,10.38,0.652
"386605",419007,25000,36,0.1253,836.66,1,85000,16.24,0.221
"386639",419063,5550,36,0.1537,193.4,3,45300,8.26,0.033
"386672",419117,20000,36,0.1253,669.33,9,90000,0.68,0.152
"386691",419146,12000,36,0.1316,405.25,1,43000,7.14,0.29
"386710",419177,13000,36,0.1253,435.07,0,65004,17.11,0.448
"386719",419186,7500,36,0.1379,255.57,1,32000,9.86,0.101
"386737",419208,6000,36,0.0963,192.57,0,44000,4.99,0.146
"386752",419236,10000,36,0.1568,350.02,2,57000,7.62,0.342
"386779",419271,22000,36,0.1663,780.34,9,66000,14.96,0.348
"386793",419290,12000,36,0.1442,412.6,3,37000,7.91,0.858
"386851",416411,6000,36,0.08,188.02,2,23198,8.95,0.253
"386913",419496,11850,36,0.1411,405.62,7,48500,20.96,0.499
"386917",419508,12000,36,0.1253,401.6,7,53004,16.26,0.412
"386939",419560,5000,36,0.1189,165.82,2,48000,18.13,0.423
"386940",419480,4200,36,0.16,147.67,0,26000,21.69,0.993
"386975",419623,2500,36,0.1474,86.35,1,17676,19.08,0.321
"387021",419683,15000,36,0.1284,504.27,5,30000,12.92,0.334
"387069",419766,5775,36,0.0963,185.35,1,36900,7.15,0.659
"387083",419788,6500,36,0.1379,221.5,15,38004,23.37,0.491
"387100",419818,8000,36,0.1474,276.3,4,45000,24.08,0.665
"387107",419819,8500,36,0.1442,292.26,15,85000,6.11,0.911
